Stannis,"In addition , the Queen is more concerned over the intentions of King Robert's brother , Stannis , a proven battle commander known to be without mercy .","baelor","season_1"
Stannis Baratheon,"The letter Ned sends to Stannis Baratheon , informing him of his findings .","you_win_or_you_die","season_1"
Stannis’s,"The next morning , Stannis’s army , with Stannis and Melisandre at its head , starts its journey to Winterfell .","kill_the_boy","season_5"
Stark,"Tywin tells his son Tyrion that he means to use the hill tribe forces to give them an edge against the Stark army , essentially to be used as cannon fodder .","baelor","season_1"
Starks,"The next morning the Lannister army finds that the Starks have stolen a march on them ; they are about to be attacked and have to hastily prepare for battle .","baelor","season_1"
Steelshanks,"The next day , Jaime leaves Harrenhal in the company of Qyburn ( who is to accompany Jaime to continue treating his arm in the hopes of getting his Maester's chain restored through Lord Tywin's influence- Jaime jokes that his father will make Qyburn Grand Maester if he grows Jaime a new hand ) and a number of Bolton soldiers under the command of Steelshanks , one of Lord Bolton's captains .","the_bear_and_the_maiden_fair","season_3"
Stiv,"Stiv and Osha accost Bran near Winterfell .","a_golden_crown","season_1"
Stone Men,"So distracted are they that they do n't notice when the statues on a nearby aqueduct stand up and leap at the boat : they are Stone Men - victims of greyscale so far gone that they have been sent to live out the rest of their lives in quarantine in the ruins .","kill_the_boy","season_5"
Stone Mill,"Instead , by successfully attacking the Lannisters at Stone Mill , Edmure kept them penned in the Riverlands , and thus close enough to King's Landing that Tywin was able to rush to the defense of the city at the Battle of the Blackwater .","walk_of_punishment","season_3"
Stonemen,"Tyrion and Jorah are attacked by the Stonemen","kill_the_boy","season_5"
Stony Shore,"Theon is fuming when he is assigned a single ship to raid the fishing villages of the Stony Shore while his sister Yara is put in command of thirty ships and told to take Deepwood Motte .","what_is_dead_may_never_die","season_2"
Storm's End,"Olenna asks if Robert Baratheon was buried with the Targaryen kings in the Great Sept ; Cersei explains that he left instructions to return his remains to Storm's End .","and_now_his_watch_is_ended","season_3"
Stormlands,"Confusion rages in the Stormlands in the wake of a devastating reversal .","the_ghost_of_harrenhal","season_2"
Styr,"While the village is massacred , a lone boy is sent by the Styr as a messenger to Castle Black to relay an account of the massacre and also a warning that more would follow .","breaker_of_chains","season_4"
Sumai,"Jorah seems to find these threats rather reckless , but one of the Thirteen , Xaro Xhoan Daxos , chooses to vouch for Daenerys through Sumai , a blood oath by which a Qartheen may vouch for a visitor .","garden_of_bones","season_2"
Summer,"He wakes up to find his direwolf Summer by his side .","cripples,_bastards_and_broken_things","season_1"
Summer Isles,"Missandei teaches Grey Worm how to speak the Common Tongue , where he reveals that all he remembers since his castration is that he was born in the Summer Isles .","oathkeeper","season_4"
Sunspear,"Lord Blackmont approaches them on horseback and says Prince Doran is in poor health and remained at Sunspear .","two_swords","season_4"
Sweetrobin Arryn,"Littlefinger , Sansa , Sweetrobin Arryn , and Lord Royce at Runestone in the Vale .","the_wars_to_come","season_5"
Sword of the Morning,"Bran expresses his shock at Ser Arthur's skills , with the three-eyed raven confirming that the Sword of the Morning is better than Ned .","oathbreaker","season_6"
Sworn Brothers,"Jon and several other Sworn Brothers urge Lord Commander Jeor Mormont to burn the bodies , but he refuses , wanting Maester Aemon to examine them..","the_pointy_end","season_1"
Syrio,"Syrio tells her that she may need to fight at any time , not just when she's in the mood .","a_golden_crown","season_1"
Syrio Forel,"Arya has another `` dancing '' lesson with Syrio Forel , but is n't in the mood due to Jory's death .","a_golden_crown","season_1"
Talisa,"At King Robb Stark's army camp , Robb chats with Talisa , who has followed his forces on their campaign .","the_old_gods_and_the_new","season_2"
Talisa Maegyr,"The nurse Talisa Maegyr discusses medical supplies she needs with Robb .","a_man_without_honor","season_2"
Talisa of Volantis,"The woman , who introduces herself as Talisa of Volantis , criticizes Robb for the need for this war .","garden_of_bones","season_2"
Targaryen,"Unable to see , she climbs unto the pedestal of a statue of Baelor ( a previous Targaryen king , Baelor the Blessed , for whom the Sept is named ) .","baelor","season_1"
Targaryen Conquest,"Arya Stark , Gendry , and Hot Pie are taken by Ser Amory Lorch's group of soldiers to Harrenhal , a vast but partially ruined castle which was badly damaged during the Targaryen Conquest three hundred years ago by dragons' fire .","garden_of_bones","season_2"
Targaryen Kingsguard,"Selmy was a member of the Targaryen Kingsguard and thus knew Rhaegar well : he fought beside him and bled beside him at the Trident .","walk_of_punishment","season_3"
Targaryens,"Jon Umber becomes irritated and questions why the northerners should be told what to do by rulers in the south at all , reminding them that the North was once independent of the other Kingdoms before the Targaryens threatened them with their dragons .","fire_and_blood","season_1"
Tarly,"Mormont assigns Rast care of Tarly .","dark_wings,_dark_words","season_3"
Tarth,"While Brienne is a noblewoman and worth a ransom , Tarth is called `` the Sapphire Isle '' due to the color of the seas around it , not because there are any actual sapphires , and House Tarth is not particularly rich .","and_now_his_watch_is_ended","season_3"
Tears of Lys,"He also confirms that Jon Arryn was assassinated with a poison called the Tears of Lys because he `` started asking questions '' .","the_wolf_and_the_lion","season_1"
Temple of the Dosh Khaleen,"Daenerys Targaryen walks with the Dothraki towards Vaes Dothrak and is ushered into the the Temple of the Dosh Khaleen by Khal Moro's bloodriders .","oathbreaker","season_6"
Temple of the Graces,"After he departs , Hizdahr zo Loraq presents his petition : the right to bury his father's remains in the Temple of the Graces , as he was one of the Meereenese Great Masters crucified on Daenerys's orders .","the_laws_of_gods_and_men","season_4"
Ternesio Terys,"Ternesio Terys and Arya Stark arrive at Braavos , and Arya is at first scared by the horn blown by the man inside the Titan of Braavos .","the_house_of_black_and_white","season_5"
The Bank,"The Bank agrees to lend them gold , and Davos uses it to once again recruit his old pirate friend Salladhor Saan to Stannis' cause .","the_laws_of_gods_and_men","season_4"
The Battle of Oxcross,"The Battle of Oxcross is a smashing victory , following through on Robb's promise to give Cersei `` another Whispering Wood . ''","garden_of_bones","season_2"
The Battle of the Whispering Wood,"The Battle of the Whispering Wood has lifted the siege of Riverrun , and Jaime's army has been destroyed .","baelor","season_1"
The Bear,"`` The Bear and the Maiden Fair '' is the seventh episode of the third season of Game of Thrones .","the_bear_and_the_maiden_fair","season_3"
The Bear and the Maiden Fair,"None","the_bear_and_the_maiden_fair","season_3"
The Blackfish,"King Robb Stark has arrived with the main force of the Northern army , and he helps launch his maternal grandfather's funeral boat , along with Hoster's younger brother Brynden `` The Blackfish '' Tully .","walk_of_punishment","season_3"
The Bloody Hand,"Arya watches The Bloody Hand , a stage-play in Braavos loosely based on the recent civil wars in Westeros .","the_door","season_6"
The Boltons,"The Boltons greet Sansa and Baelish At Winterfell itself , the Boltons and their households greet Sansa and Littlefinger .","high_sparrow","season_5"
The Book of the Stranger,"Margaery manages to impress the Sparrow with her knowledge of The Book of the Stranger , which she admits Septa Unella had read at her .","book_of_the_stranger","season_6"
The Brotherhood,"However , some are also asked if they know anything about a group known as `` The Brotherhood . ''","garden_of_bones","season_2"
The Children,"`` The Children '' is the tenth and final episode of the fourth season of Game of Thrones [ 1 ] .","the_children","season_4"
The Children of the Forest,"The Children of the Forest try using magic projectiles to fend the Walkers off , but are overwhelmed .","the_door","season_6"
The Citadel,"Jon reminds him that the The Citadel will also not allow Sam to be with women , but is humored to hear that it is already too late for that .","mother's_mercy","season_5"
The City Watch,"The City Watch look on , helpless , and do not intervene .","sons_of_the_harpy","season_5"
The Climb,"`` The Climb '' is the sixth episode of the third season of Game of Thrones .","the_climb","season_3"
The Dance of Dragons,"`` The Dance of Dragons '' is the ninth episode of the fifth season of Game of Thrones .","the_dance_of_dragons","season_5"
The Dance of the Dragons,"He asks about her reading , and she explains that `` The Dance of the Dragons '' was a great civil war between Rhaenyra Targaryen and her half-brother Aegon , each of whom thought they deserved to sit on the Iron Throne .","the_dance_of_dragons","season_5"
The Door,"`` The Door '' is the fifth episode of the sixth season of Game of Thrones .","the_door","season_6"
The Dornishman's Wife,"Bronn is singing The Dornishman's Wife in his jail cell , while in the adjoining cell , the Sand Snakes listen with a mix of annoyance from Obara and Nymeria and amusement from Tyene .","the_gift","season_5"
The Dothraki,"The Dothraki khalasar led by Khal Drogo have departed Pentos and are heading east .","the_kingsroad","season_1"
The Drowned Men,"The Drowned Men priest Aeron Greyjoy then leads Euron down to the sea to be drowned and reborn , as is the custom .","the_door","season_6"
The Eyrie,"During their sword training , Bronn implores Jaime to visit his brother Tyrion in the dungeon , saying that Tyrion named Jaime his champion in The Eyrie because he knew Jaime would ride day and night to fight for him .","oathkeeper","season_4"
The Faceless Man,"The Faceless Man sends her , as Lanna , to the harbor where she observes someone referred to as `` the thin man '' refuse a contract to insure a man's boat , leaving the man in desperate circumstances .","hardhome","season_5"
The Faith Militant,"The Faith Militant grow increasingly aggressive ; Jaime and Bronn head south ; Ellaria and the Sand Snakes vow vengeance .","sons_of_the_harpy","season_5"
The Father,"The High Sparrow replies with a wish for The Father to judge him justly .","sons_of_the_harpy","season_5"
The Fingers,"Royce reminds Baelish that he told him that he was taking Sansa with him to The Fingers , but he received word that she had been married to Ramsay Bolton .","book_of_the_stranger","season_6"
The Free Folk,"The Free Folk army of King-Beyond-the-Wall , Mance Rayder , including Jon Snow , arrive at the Fist of the First Men .","walk_of_punishment","season_3"
The Freys,"The Freys have horrifically desecrated Robb Stark's corpse by decapitating it , then crudely attaching the severed head of his direwolf Grey Wind in its place .","mhysa","season_3"
The Ghost of Harrenhal,"`` The Ghost of Harrenhal '' is the fifth episode of the second season of Game of Thrones .","the_ghost_of_harrenhal","season_2"
The Gift,"`` The Gift '' is the seventh episode of the fifth season of Game of Thrones .","the_gift","season_5"
The Greatjon,"The Greatjon roars with laughter and accepts Robb's commands , much to the shock of Bran , who witnessed the entire incident .","the_pointy_end","season_1"
The Hand,"The Hand blithely confirms this .","mhysa","season_3"
The High Septon,"The High Septon is literally torn apart by the mob .","the_old_gods_and_the_new","season_2"
The High Septon of the Faith of the Seven,"The High Septon of the Faith of the Seven offers a blessing for her departure .","the_old_gods_and_the_new","season_2"
The High Sparrow,"The High Sparrow makes no efforts to hide the actions of the other Sparrows .","high_sparrow","season_5"
The Hodor,"The Hodor in the cave puts Bran's body on a sled and starts hauling him down a tunnel leading out of the cave with Leaf and Meera , as Bran's direwolf Summer is killed attacking the wights .","the_door","season_6"
The Hound,"In King's Landing , Sansa Stark comes to thank Sandor `` The Hound '' Clegane for saving her life during the recent riot in the city and says that he was very brave .","a_man_without_honor","season_2"
The House of Black,"`` The House of Black and White '' is the second episode of the fifth season of Game of Thrones .","the_house_of_black_and_white","season_5"
The Imp,"`` The Imp '' has found his way to the brothel in the town outside Winterfell , where he enjoys the attentions of a prostitute named Ros .","winter_is_coming","season_1"
The Ironborn,"The Ironborn support Euron's plan and declare him king .","the_door","season_6"
The Khal,"The Khal wants to rape her , but she explains who she is , Khal Drogo's widow .","the_red_woman","season_6"
The King-Beyond-the-Wall's Camp,"The King-Beyond-the-Wall's Camp .","valar_morghulis","season_2"
The Kingsguard,"The Kingsguard request that Tommen let them kill the Faith Militant to pass .","sons_of_the_harpy","season_5"
The Kingsroad,"`` The Kingsroad '' is the second episode of the first season of Game of Thrones .","the_kingsroad","season_1"
The Lannister,"The Lannister armies prepare for battle .","baelor","season_1"
The Lannisters,"Robb stands and utters , `` Mother '' as ​Roose Bolton , who had fled the hall when the massacre began , seizes Robb , whispering `` The Lannisters send their regards , '' before stabbing him in the heart .","the_rains_of_castamere","season_3"
The Laws of Gods,"`` The Laws of Gods and Men '' is the sixth episode of the fourth season of Game of Thrones .","the_laws_of_gods_and_men","season_4"
The Lion,"`` The Lion and the Rose '' is the second episode of the fourth season of Game of Thrones and the thirty-second episode of the series overall .","the_lion_and_the_rose","season_4"
The Lion and the Rose,"None","the_lion_and_the_rose","season_4"
The Long Farewell,"Bronn collapses and tries to play off his sudden illness , but Tyene reveals that her daggers were coated with a slow-acting poison called The Long Farewell , and her attempts to seduce Bronn were to get his heart pumping faster , thereby allowing the poison to act quicker .","the_gift","season_5"
The Long Night,"Jon states that the First Men he is descended from defeated the White Walkers once during The Long Night , and that now he wants `` to fight for the side who fights for the living . ''","valar_dohaeris","season_3"
The Lord Commander,"The Lord Commander states that they do not have the manpower to afford venturing away from the Wall .","breaker_of_chains","season_4"
The Lord of Bones,"The Lord of Bones lets them fight , and Ygritte gives Jon back his sword .","valar_morghulis","season_2"
The Lord of Light,"Alone in her bedroom , Melisandre appears despondent and looking as if she has been betrayed or led astray by The Lord of Light .","the_red_woman","season_6"
The Maester,"The Maester asks if they should bury her or construct a funeral pyre .","the_red_woman","season_6"
The Mountain,"He realizes that it's Ser Gregor Clegane , `` The Mountain '' , who is likely under Lannister orders to punish the Riverlands - which are held by House Tully , the former House of his wife Catelyn , who now holds Tyrion captive .","a_golden_crown","season_1"
The Mountain and the Viper,"None","the_mountain_and_the_viper","season_4"
The Night King,"The Night King raises the dead wildlings into wights .","hardhome","season_5"
The Night Lands,"`` The Night Lands '' is the second episode of the second season of Game of Thrones .","the_night_lands","season_2"
The Night's Watch,"The Night's Watch arrives at the Fist of the First Men .","the_ghost_of_harrenhal","season_2"
The North,"In The North , on their way to the Wall , Bran Stark's party makes camp .","the_bear_and_the_maiden_fair","season_3"
The North Remembers,"`` The North Remembers '' is the first episode of the second season of Game of Thrones .","the_north_remembers","season_2"
The Northern,"The Northern army under King Robb Stark leads a surprise night-time assault against an encamped Lannister army , which was only manned by Rennick and another Lannister guardsman ( Garden of Bones ) , with his direwolf Grey Wind causing a considerable amount of damage .","garden_of_bones","season_2"
The Northerners,"The Northerners have been away from their farms fighting in the war , however , so they have n't even begun to collect harvests to set aside as winter stockpiles .","kissed_by_fire","season_3"
The Norvosi,"The Norvosi is able to land several blows against Jorah , eventually knocking him to the ground , however Jorah is able to bring out his dagger and eventually bury it into the Norvosi's chest after a brief melee .","the_dance_of_dragons","season_5"
The Old Gods,"`` The Old Gods and the New '' is the sixth episode of the second season of Game of Thrones .","the_old_gods_and_the_new","season_2"
The Pentoshi,"The Pentoshi ship captain found her in Planky Town , and as Bronn feared , he indeed tried to sell her information about Jaime Lannister's arrival in Dorne .","sons_of_the_harpy","season_5"
The Pointy End,"`` The Pointy End '' is the eighth episode of the first season of Game of Thrones .","the_pointy_end","season_1"
The Prince That Was Promised,"None","book_of_the_stranger","season_6"
The Prince of Winterfell,"`` The Prince of Winterfell '' is the eighth episode of the second season of Game of Thrones .","the_prince_of_winterfell","season_2"
The Rains of Castamere,"However , as they advance in the forest , they run into a scouting party of the Brotherhood Without Banners , a group of outlaws , whose leader Thoros of Myr they hear singing `` The Rains of Castamere '' as they approach .","dark_wings,_dark_words","season_3"
The Red Priestess,"The Red Priestess","high_sparrow","season_5"
The Red Woman,"`` The Red Woman '' is the first episode of the sixth season of Game of Thrones .","the_red_woman","season_6"
The Reeds,"The Reeds are puzzled , because the Gift possesses good arable land but the countryside is empty .","the_rains_of_castamere","season_3"
The Sand Snakes,"The Sand Snakes torture a merchant ship captain .","sons_of_the_harpy","season_5"
The Second Sons,"The Second Sons will be stationed in Yunkai to enforce whichever choice the masters make .","mockingbird","season_4"
The Shadow Tower,"Apart from Castle Black ( which even the wildlings know is manned ) , there is also Eastwatch-by-the-Sea at the extreme eastern end , and The Shadow Tower at the western end .","kissed_by_fire","season_3"
The Sight,"`` The Sight '' allows those who possess it to see events that have n't happened yet , or events that happened long before they were born , or events happening now but thousands of miles away .","dark_wings,_dark_words","season_3"
The Sons,"The Sons rally enough to attack Drogon with spears , which Daenerys hastily makes an effort to remove .","the_dance_of_dragons","season_5"
The Sons of the Harpy,"The Sons of the Harpy reveal themselves on every level of the arena and begin slaughtering collaborating Masters and freedmen alike – Hizdahr included .","the_dance_of_dragons","season_5"
The Stallion That Mounts The World,"None","a_golden_crown","season_1"
The Stark,"The Stark party arrives in King's Landing .","lord_snow","season_1"
The Starks,"The Starks come across the Direwolves .","winter_is_coming","season_1"
The Stormcrows,"The Stormcrows , a sellsword company , have fled in the night .","the_gift","season_5"
The Thirteen,"Jorah finds Daenerys , in the company of Kovarro , pleading with the council of The Thirteen to find her dragons .","a_man_without_honor","season_2"
The Three-eyed,"The Three-eyed raven replies that Bran will never walk again , `` but you will fly . ''","the_children","season_4"
The Three-eyed Raven,"The Three-eyed Raven shows Bran a vision of a heart tree amid spirals of standing stones in a lush green valley .","the_door","season_6"
The Tickler,"None","garden_of_bones","season_2"
The Twins,"Arya believed he was taking her back to King's Landing , but he reveals that he is in fact taking her to The Twins , where her mother and brother will shortly be attending her uncle's wedding , and he will ransom her to them .","second_sons","season_3"
The Tyrell,"The Tyrell army will surround the Great Sept , intimidating the Sparrows into releasing Margaery and Loras , without any blood actually being shed - and by the time Tommen finds out what they 've done he will already be happy with the outcome .","book_of_the_stranger","season_6"
The Tyrells,"The Tyrells ( Margaery , Olenna , Mace , and Loras ) , as well as Varys , Prince Oberyn , Tywin , Tyrion , and Sansa Stark , make little effort to hide their disgust .","the_lion_and_the_rose","season_4"
The Umbers,"The Umbers led by Smalljon Umber travel to Winterfell to meet Ramsay Bolton , the new Lord of Winterfell and Warden of the North .","oathbreaker","season_6"
The Unsullied,"None","and_now_his_watch_is_ended","season_3"
The Vale,"Baelish deflects , saying he has the knights of The Vale waiting at Moat Cailin to aid Sansa .","the_door","season_6"
The Waif,"Arya is accosted by The Waif In Braavos , Arya Stark has been put to work cleaning the main sanctuary of the House of Black and White .","high_sparrow","season_5"
The Walker,"The Walker howls in pain as its whole body begins to freeze from the point at which it was stabbed .","second_sons","season_3"
The Wall,"The Wall , as seen by Jon's party .","the_kingsroad","season_1"
The War of the Five Kings,"The War of the Five Kings is not going well for the Starks now , and if Robb were to be defeated and die , the man who controls Sansa controls the North .","and_now_his_watch_is_ended","season_3"
The Wars to Come,"None","the_wars_to_come","season_5"
The Watchers on the Wall,"None","the_watchers_on_the_wall","season_4"
The Water Dancer,"The Water Dancer eventually knocks Jorah to the ground , and is about to deliver a killing blow , but fails to notice the pit fighter who kills him from behind .","the_dance_of_dragons","season_5"
The White Walker,"The White Walker presses the nail of its index finger into the baby's cheek .","oathkeeper","season_4"
The White Walkers,"The White Walkers deploy another large host of wights , letting them hurl themselves over the cliffs above Hardhome .","hardhome","season_5"
The Wildlings,"The Wildlings still seem unconvinced .","hardhome","season_5"
The Wolf,"`` The Wolf and the Lion '' is the fifth episode of the first season of Game of Thrones and the fifth episode of the series overall .","the_wolf_and_the_lion","season_1"
The Wolf and the Lion,"None","the_wolf_and_the_lion","season_1"
The Yunkish,"The Yunkish herald is carried into Daenerys's camp on a litter carried by slaves , along a road flanked by Unsullied .","the_bear_and_the_maiden_fair","season_3"
Thenn,"The first was a boy who also had red hair like her , which is rare among the wildlings and considered very lucky : they call having red hair being `` kissed by fire '' , and another was a Thenn that was `` built like an ox '' , but he could not speak the Common Tongue .","kissed_by_fire","season_3"
Thenns,"Meanwhile , a village south of the wall is attacked by raiding wildlings under Tormund and the cannibalistic Thenns .","breaker_of_chains","season_4"
Theon,"He goes on a ride with Robb and Theon .","a_golden_crown","season_1"
Theon Greyjoy,"Theon Greyjoy shoots down messenger ravens , so no word of their presence can be relayed , but finds nothing more but messages to extended family members .","baelor","season_1"
Thin Man,"Arya abandons her mission to assassinate the Thin Man , and instead follows Ser Meryn as he accompanies Mace .","the_dance_of_dragons","season_5"
Thin man,"None","the_dance_of_dragons","season_5"
Thirteen,"Doubles of the warlock then magically appear behind the other members of the Thirteen and slit their throats , leaving only Pyat Pree and Xaro .","a_man_without_honor","season_2"
Thorne,"Thorne tries to turn it into a game , ordering three trainees take on Sam's protector ( taunting Jon that he has found a new Lady love ) , but Jon nevertheless fends them all off .","cripples,_bastards_and_broken_things","season_1"
Thoros,"The Brotherhood continues to cite various Lannister crimes : Thoros says he was there during the Sack of King's Landing and saw the butchered corpses of the royal children , Rhaenys and Aegon Targaryen .","and_now_his_watch_is_ended","season_3"
Thoros of Myr,"Elsewhere in the Riverlands , Arya Stark and Gendry are kept hooded as Thoros of Myr and his men lead them into a cave , Hollow Hill , which serves as the secret hideout of the Brotherhood Without Banners .","and_now_his_watch_is_ended","season_3"
Three-Eyed Raven,"Bran trains with the Three-Eyed Raven .","home","season_6"
Three-eyed,"That night Bran asks Osha to take Rickon ( who would be heir to Winterfell if anything were to happen to Bran or Robb ) to Last Hearth , the home of House Umber , while he , Meera and Jojen head through the Wall in search of the Three-eyed raven .","the_rains_of_castamere","season_3"
Three-eyed Raven,"Meera is upset that her brother died to reach him , but the Three-eyed Raven says that Jojen ( who possessed the Greensight , as Bran does ) always knew that he would die helping Bran arrive here , but that he came nonetheless .","the_children","season_4"
Throne,"Cersei then explains why she summoned Baelish ; she is suspicious where his loyalties truly lie and asks him whether she can rely on the the Vale to fight for the Throne if the time comes .","unbowed,_unbent,_unbroken","season_5"
Throne Room,"In the Throne Room , Daenerys ponders on what to do with Tyrion and Jorah .","hardhome","season_5"
Tickler,"She targets the Tickler , Ser Gregor Clegane's torturer .","the_ghost_of_harrenhal","season_2"
Tim Van Patten,"Weiss and directed by Tim Van Patten .","the_kingsroad","season_1"
Titan of Braavos,"Ternesio Terys and Arya Stark arrive at Braavos , and Arya is at first scared by the horn blown by the man inside the Titan of Braavos .","the_house_of_black_and_white","season_5"
Titan's Bastard,"Dany meets the Titan's Bastard .","second_sons","season_3"
Tobho Mott,"Eddard's investigation leads him to a smithy in the city , where he meets master smith Tobho Mott and his apprentice Gendry , whose work Jon Arryn was also apparently interested in .","cripples,_bastards_and_broken_things","season_1"
Tommen,"Loras points out that Joffrey is a monster , that Tommen is only eight and laughs at the notion of Robert and Renly's other brother , Lord Stannis , ever becoming king , as he has the charisma and personality of a lobster .","the_wolf_and_the_lion","season_1"
Tommen Baratheon,"Tommen Baratheon and Margaery Tyrell are wed , much to the dismay of Cersei .","high_sparrow","season_5"
Tormund,"Tormund warns Jon .","kissed_by_fire","season_3"
Tormund Giantsbane,"After surviving the perilous climb of the Wall , Jon Snow , Ygritte , and the wildlings led by Tormund Giantsbane make their way towards Castle Black to await Mance Rayder's signal to begin the attack on the Night's Watch .","the_bear_and_the_maiden_fair","season_3"
Torrhen,"Jaime strangles Torrhen and escapes , but is soon recaptured .","a_man_without_honor","season_2"
Torrhen Karstark,"Torrhen Karstark discovers the body of Alton Lannister .","a_man_without_honor","season_2"
Torrhen's Square,"His first mate Dagmer Cleftjaw tells him that he needs to prove himself to the men and Theon plans to raid Torrhen's Square to draw the remaining forces of House Stark from Winterfell .","the_ghost_of_harrenhal","season_2"
Tourney of the Hand,"Sansa reminds Loras that they met once before at the Tourney of the Hand , and he takes his leave after introducing her .","dark_wings,_dark_words","season_3"
Tower,"The last two of the Targaryen Kingsguard stand before the Tower and block the way of a small party of Northmen led by Eddard Stark himself .","oathbreaker","season_6"
Tower of Joy,"He and the three-eyed raven are at the Tower of Joy in Dorne , shortly after the end of Robert's Rebellion .","oathbreaker","season_6"
Tower of the Hand,"In King's Landing , Varys discovers Shae living with Tyrion Lannister in the Tower of the Hand and makes implied threats about revealing her presence .","the_night_lands","season_2"
Townshall,"The wildling elders decide to gather in the Townshall to hear out Jon's proposal ; an alliance between the Free Folk and the Night's Watch in the face of their common enemy , the undead .","hardhome","season_5"
Trant,"He tells Arya to run as he faces down Trant , noting that for himself , `` the First Sword of Braavos does not run . ''","the_pointy_end","season_1"
Trident,"After Robert's victory at the Trident he marched on the capital city , but Jaime's father Tywin arrived there first , leading the entire Lannister army , and promising to defend the city .","kissed_by_fire","season_3"
Trystane,"Jaime , Bronn , Myrcella and Trystane say their farewells to the Martells to return to King's Landing .","mother's_mercy","season_5"
Trystane Martell,"As per Tyrion's plans , Myrcella will stay in Dorne with House Martell until she comes of age to fulfill the marriage alliance to their youngest son , Trystane Martell .","the_old_gods_and_the_new","season_2"
Tully,"Now , as the Tully's army has been defeated and Riverrun is held by the Lannisters , he wants to know why he should be helping Robb and taking up arms against the king .","baelor","season_1"
Tullys,"Frey will become Lord of Riverrun , and the Freys will replace the Tullys as the Lannisters' vassals in the Riverlands .","mhysa","season_3"
Twins,"Theon and Robb outside the Twins .","baelor","season_1"
Two Swords,"None","two_swords","season_4"
Tycho,"Mace addresses Tycho politely and amiably , though he does n't realize that his jokes are n't really funny .","the_dance_of_dragons","season_5"
Tycho Nestoris,"At first Tycho Nestoris , a representative from the bank , rejects their request , but Davos entreats him and points out that funding Stannis is the best way they could possibly get the gold they loaned to Tywin Lannister back .","the_laws_of_gods_and_men","season_4"
Tyene,"Nymeria and Tyene say yes .","sons_of_the_harpy","season_5"
Tyene Sand,"Upon saying goodbye , Ellaria Sand kisses Myrcella on the lips , while Tyene Sand flirts with Bronn .","mother's_mercy","season_5"
Tyrell,"Lord Petyr Baelish accompanies the Tyrell faction , sensing an opportunity to sway them to Joffrey's side .","the_ghost_of_harrenhal","season_2"
Tyrells,"Cersei realizes she has lost control of Joffrey to the Tyrells .","and_now_his_watch_is_ended","season_3"
Tyrion,"Cersei is furious with Eddard's acts in having her brother Tyrion arrested and attacking Jaime in the street .","a_golden_crown","season_1"
Tyrion Lannister,"In the Eyrie , Tyrion Lannister wagers everything on the greed of the sellsword Bronn .","a_golden_crown","season_1"
Tyrions,"Tyrions threatens Joffrey .","second_sons","season_3"
Tysha,"While Jaime chased the bandits off , Tyrion comforted the girl , whose name was Tysha .","baelor","season_1"
Tywin,"Tywin tells his son Tyrion that he means to use the hill tribe forces to give them an edge against the Stark army , essentially to be used as cannon fodder .","baelor","season_1"
Tywin Lannister,"Robb rallies his fatherʼs northern bannermen against Tywin Lannister and heads south to war .","the_pointy_end","season_1"
Umber,"With the dragons gone , Umber declares there is only one king worthy of his respect and allegiance and bows before Robb , calling out , `` The King in the North ! ''","fire_and_blood","season_1"
Umbers,"At Castle Black , a war council is called , and is attended by Sansa , Brienne , Podrick , Jon , Davos , Melisandre , Tormund and Eddison Tollett , who discuss the need for more men to defend Castle Black , since the Karstarks and Umbers , two major Houses in the North , have declared for Ramsay .","the_door","season_6"
Uncle Benjen,"He is shown a scene from Winterfell , watching his father and Uncle Benjen training in the yard as young boys .","home","season_6"
Unella,"The High Sparrow chuckles and agrees that Unella has a habit of reading at people instead of to them .","book_of_the_stranger","season_6"
Unsullied,"All eight thousand of the Unsullied warrior-eunuchs are gathered in the city's main square for the transaction .","and_now_his_watch_is_ended","season_3"
Vaes Dothrak,"In Vaes Dothrak , Viserys' frustrations at the constant delays before he can receive his crown boil over .","a_golden_crown","season_1"
Vala,"In the Great Pyramid , Varys holds court when the Unsullied bring in Vala , a prostitute who is in league with the Sons of the Harpy .","oathbreaker","season_6"
Valahd,"Trying to get Drogon out of the Sons' range , Daenerys climbs atop his back and bids him to fly ( `` Valahd '' ) , becoming the first Targaryen dragonrider in over a century .","the_dance_of_dragons","season_5"
Valar Dohaeris,"`` Valar Dohaeris '' is the first episode of the third season of Game of Thrones .","valar_dohaeris","season_3"
Valar Morghulis,"`` Valar Morghulis '' is the tenth and final episode of the second season of Game of Thrones .","valar_morghulis","season_2"
Valar morghulis,"None","walk_of_punishment","season_3"
Vale,"At the Eyrie , Catelyn is furious with Lysa : first for Lysa not immediately notifying her about Eddard's arrest and second for refusing to consider summoning the knights of the Vale to war .","the_pointy_end","season_1"
Vale of Arryn,"The singer turns out to be Marillion , who Catelyn and Ser Rodrik met at the Inn at the Crossroads , and who accompanied them and Tyrion to the Vale of Arryn .","fire_and_blood","season_1"
Valyria,"Razdal declares that Yunkai was an ancient civilization long before the rise of Valyria and that numerous armies throughout history have tried and failed to conquer it .","the_bear_and_the_maiden_fair","season_3"
Valyrian,"At Castle Black , Lord Commander Jeor Mormont gives Jon Snow a Valyrian steel sword , Longclaw , in thanks for saving his life .","baelor","season_1"
Vanessa Taylor,"It was written by co-executive producer Vanessa Taylor and directed by David Nutter .","the_old_gods_and_the_new","season_2"
Vardis,"Bronn fights defensively , waiting for Vardis to tire , as unlike Bronn he is dressed in full armor .","a_golden_crown","season_1"
